,Collection,BrandLine,Material,StyleCode,GridValue,Style,Region,Size,Color,Month,Demand,Color_Base,Color_Finish,Is_Multicolor,OpticalOrSun,BrandName
145,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2023-10,7.0,pink,shiny,0.0,Sun,Calvin Klein
146,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2023-11,2.0,pink,shiny,0.0,Sun,Calvin Klein
147,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2023-12,4.0,pink,shiny,0.0,Sun,Calvin Klein
148,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2024-01,3.0,pink,shiny,0.0,Sun,Calvin Klein
149,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2024-02,5.0,pink,shiny,0.0,Sun,Calvin Klein
150,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2024-03,2.0,pink,shiny,0.0,Sun,Calvin Klein
151,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2024-04,6.0,pink,shiny,0.0,Sun,Calvin Klein
152,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2024-05,13.0,pink,shiny,0.0,Sun,Calvin Klein
153,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2024-06,8.0,pink,shiny,0.0,Sun,Calvin Klein
154,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2024-07,5.0,pink,shiny,0.0,Sun,Calvin Klein
155,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,AMER,55,ROSE,2024-08,5.0,pink,shiny,0.0,Sun,Calvin Klein
156,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2023-09,0,pink,shiny,0.0,Sun,Calvin Klein
157,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2023-10,7.0,pink,shiny,0.0,Sun,Calvin Klein
158,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2023-11,5.0,pink,shiny,0.0,Sun,Calvin Klein
159,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2023-12,1.0,pink,shiny,0.0,Sun,Calvin Klein
160,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2024-01,16.0,pink,shiny,0.0,Sun,Calvin Klein
161,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2024-02,19.0,pink,shiny,0.0,Sun,Calvin Klein
162,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2024-03,10.0,pink,shiny,0.0,Sun,Calvin Klein
163,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2024-04,10.0,pink,shiny,0.0,Sun,Calvin Klein
164,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2024-05,9.0,pink,shiny,0.0,Sun,Calvin Klein
165,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2024-06,5.0,pink,shiny,0.0,Sun,Calvin Klein
166,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2024-07,2.0,pink,shiny,0.0,Sun,Calvin Klein
167,KC,CALVIN KLEIN SUN,59389,CK21529S,5516601,CK21529S/55/ROSE,EMEA,55,ROSE,2024-08,0,pink,shiny,0.0,Sun,Calvin Klein
168,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2023-09,18.0,black,shiny,0.0,Sun,Calvin Klein
169,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2023-10,18.0,black,shiny,0.0,Sun,Calvin Klein
170,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2023-11,23.0,black,shiny,0.0,Sun,Calvin Klein
171,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2023-12,18.0,black,shiny,0.0,Sun,Calvin Klein
172,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2024-01,15.0,black,shiny,0.0,Sun,Calvin Klein
173,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2024-02,5.0,black,shiny,0.0,Sun,Calvin Klein
174,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2024-03,8.0,black,shiny,0.0,Sun,Calvin Klein
175,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2024-04,12.0,black,shiny,0.0,Sun,Calvin Klein
176,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2024-05,24.0,black,shiny,0.0,Sun,Calvin Klein
177,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2024-06,18.0,black,shiny,0.0,Sun,Calvin Klein
178,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2024-07,23.0,black,shiny,0.0,Sun,Calvin Klein
179,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,AMER,56,BLACK,2024-08,15.0,black,shiny,0.0,Sun,Calvin Klein
180,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2023-09,42.0,black,shiny,0.0,Sun,Calvin Klein
181,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2023-10,23.0,black,shiny,0.0,Sun,Calvin Klein
182,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2023-11,31.0,black,shiny,0.0,Sun,Calvin Klein
183,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2023-12,14.0,black,shiny,0.0,Sun,Calvin Klein
184,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2024-01,72.0,black,shiny,0.0,Sun,Calvin Klein
185,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2024-02,79.0,black,shiny,0.0,Sun,Calvin Klein
186,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2024-03,53.0,black,shiny,0.0,Sun,Calvin Klein
187,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2024-04,38.0,black,shiny,0.0,Sun,Calvin Klein
188,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2024-05,50.0,black,shiny,0.0,Sun,Calvin Klein
189,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2024-06,37.0,black,shiny,0.0,Sun,Calvin Klein
190,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2024-07,33.0,black,shiny,0.0,Sun,Calvin Klein
191,KC,CALVIN KLEIN SUN,59433,CK21131S,5620001,CK21131S/56/BLACK,EMEA,56,BLACK,2024-08,13.0,black,shiny,0.0,Sun,Calvin Klein
192,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2023-09,7.0,brown,shiny,0.0,Sun,Calvin Klein
193,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2023-10,10.0,brown,shiny,0.0,Sun,Calvin Klein
194,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2023-11,4.0,brown,shiny,0.0,Sun,Calvin Klein
195,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2023-12,12.0,brown,shiny,0.0,Sun,Calvin Klein
196,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2024-01,11.0,brown,shiny,0.0,Sun,Calvin Klein
197,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2024-02,13.0,brown,shiny,0.0,Sun,Calvin Klein
198,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2024-03,7.0,brown,shiny,0.0,Sun,Calvin Klein
199,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2024-04,4.0,brown,shiny,0.0,Sun,Calvin Klein
200,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2024-05,11.0,brown,shiny,0.0,Sun,Calvin Klein
201,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2024-06,8.0,brown,shiny,0.0,Sun,Calvin Klein
202,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2024-07,8.0,brown,shiny,0.0,Sun,Calvin Klein
203,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,AMER,56,BROWN,2024-08,5.0,brown,shiny,0.0,Sun,Calvin Klein
204,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2023-09,22.0,brown,shiny,0.0,Sun,Calvin Klein
205,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2023-10,16.0,brown,shiny,0.0,Sun,Calvin Klein
206,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2023-11,14.0,brown,shiny,0.0,Sun,Calvin Klein
207,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2023-12,8.0,brown,shiny,0.0,Sun,Calvin Klein
208,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2024-01,56.0,brown,shiny,0.0,Sun,Calvin Klein
209,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2024-02,59.0,brown,shiny,0.0,Sun,Calvin Klein
210,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2024-03,37.0,brown,shiny,0.0,Sun,Calvin Klein
211,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2024-04,18.0,brown,shiny,0.0,Sun,Calvin Klein
212,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2024-05,16.0,brown,shiny,0.0,Sun,Calvin Klein
213,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2024-06,24.0,brown,shiny,0.0,Sun,Calvin Klein
214,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2024-07,18.0,brown,shiny,0.0,Sun,Calvin Klein
215,KC,CALVIN KLEIN SUN,59433,CK21131S,5620200,CK21131S/56/BROWN,EMEA,56,BROWN,2024-08,16.0,brown,shiny,0.0,Sun,Calvin Klein
216,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2023-09,0,beige,shiny,0.0,Sun,Calvin Klein
217,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2023-10,2.0,beige,shiny,0.0,Sun,Calvin Klein
218,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2023-11,2.0,beige,shiny,0.0,Sun,Calvin Klein
219,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2023-12,1.0,beige,shiny,0.0,Sun,Calvin Klein
220,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2024-01,1.0,beige,shiny,0.0,Sun,Calvin Klein
221,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2024-02,7.0,beige,shiny,0.0,Sun,Calvin Klein
222,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2024-03,9.0,beige,shiny,0.0,Sun,Calvin Klein
223,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2024-04,11.0,beige,shiny,0.0,Sun,Calvin Klein
224,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2024-05,12.0,beige,shiny,0.0,Sun,Calvin Klein
225,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2024-06,2.0,beige,shiny,0.0,Sun,Calvin Klein
226,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2024-07,6.0,beige,shiny,0.0,Sun,Calvin Klein
227,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,AMER,56,SAND,2024-08,0,beige,shiny,0.0,Sun,Calvin Klein
228,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2023-09,10.0,beige,shiny,0.0,Sun,Calvin Klein
229,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2023-10,5.0,beige,shiny,0.0,Sun,Calvin Klein
230,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2023-11,10.0,beige,shiny,0.0,Sun,Calvin Klein
231,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2023-12,3.0,beige,shiny,0.0,Sun,Calvin Klein
232,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2024-01,11.0,beige,shiny,0.0,Sun,Calvin Klein
233,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2024-02,12.0,beige,shiny,0.0,Sun,Calvin Klein
234,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2024-03,11.0,beige,shiny,0.0,Sun,Calvin Klein
235,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2024-04,14.0,beige,shiny,0.0,Sun,Calvin Klein
236,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2024-05,9.0,beige,shiny,0.0,Sun,Calvin Klein
237,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2024-06,8.0,beige,shiny,0.0,Sun,Calvin Klein
238,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2024-07,6.0,beige,shiny,0.0,Sun,Calvin Klein
239,KC,CALVIN KLEIN SUN,59433,CK21131S,5620208,CK21131S/56/SAND,EMEA,56,SAND,2024-08,2.0,beige,shiny,0.0,Sun,Calvin Klein
240,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2023-09,12.0,blue,shiny,0.0,Sun,Calvin Klein
241,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2023-10,9.0,blue,shiny,0.0,Sun,Calvin Klein
242,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2023-11,6.0,blue,shiny,0.0,Sun,Calvin Klein
243,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2023-12,2.0,blue,shiny,0.0,Sun,Calvin Klein
244,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2024-01,1.0,blue,shiny,0.0,Sun,Calvin Klein
245,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2024-02,10.0,blue,shiny,0.0,Sun,Calvin Klein
246,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2024-03,15.0,blue,shiny,0.0,Sun,Calvin Klein
247,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2024-04,4.0,blue,shiny,0.0,Sun,Calvin Klein
248,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2024-05,8.0,blue,shiny,0.0,Sun,Calvin Klein
249,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2024-06,8.0,blue,shiny,0.0,Sun,Calvin Klein
250,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2024-07,9.0,blue,shiny,0.0,Sun,Calvin Klein
251,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,AMER,56,BLUE,2024-08,4.0,blue,shiny,0.0,Sun,Calvin Klein
252,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2023-09,2.0,blue,shiny,0.0,Sun,Calvin Klein
253,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2023-10,2.0,blue,shiny,0.0,Sun,Calvin Klein
254,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2023-11,3.0,blue,shiny,0.0,Sun,Calvin Klein
255,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2023-12,1.0,blue,shiny,0.0,Sun,Calvin Klein
256,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2024-01,9.0,blue,shiny,0.0,Sun,Calvin Klein
257,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2024-02,13.0,blue,shiny,0.0,Sun,Calvin Klein
258,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2024-03,9.0,blue,shiny,0.0,Sun,Calvin Klein
259,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2024-04,11.0,blue,shiny,0.0,Sun,Calvin Klein
260,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2024-05,6.0,blue,shiny,0.0,Sun,Calvin Klein
261,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2024-06,1.0,blue,shiny,0.0,Sun,Calvin Klein
262,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2024-07,5.0,blue,shiny,0.0,Sun,Calvin Klein
263,KC,CALVIN KLEIN SUN,59433,CK21131S,5620438,CK21131S/56/BLUE,EMEA,56,BLUE,2024-08,1.0,blue,shiny,0.0,Sun,Calvin Klein
264,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2023-09,7.0,black,shiny,0.0,Sun,Calvin Klein
265,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2023-10,7.0,black,shiny,0.0,Sun,Calvin Klein
266,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2023-11,3.0,black,shiny,0.0,Sun,Calvin Klein
267,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2023-12,8.0,black,shiny,0.0,Sun,Calvin Klein
268,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2024-01,3.0,black,shiny,0.0,Sun,Calvin Klein
269,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2024-02,8.0,black,shiny,0.0,Sun,Calvin Klein
270,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2024-03,5.0,black,shiny,0.0,Sun,Calvin Klein
271,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2024-04,11.0,black,shiny,0.0,Sun,Calvin Klein
272,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2024-05,4.0,black,shiny,0.0,Sun,Calvin Klein
273,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2024-06,2.0,black,shiny,0.0,Sun,Calvin Klein
274,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2024-07,5.0,black,shiny,0.0,Sun,Calvin Klein
275,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,AMER,52,BLACK,2024-08,3.0,black,shiny,0.0,Sun,Calvin Klein
276,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2023-09,28.0,black,shiny,0.0,Sun,Calvin Klein
277,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2023-10,8.0,black,shiny,0.0,Sun,Calvin Klein
278,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2023-11,9.0,black,shiny,0.0,Sun,Calvin Klein
279,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2023-12,1.0,black,shiny,0.0,Sun,Calvin Klein
280,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2024-01,18.0,black,shiny,0.0,Sun,Calvin Klein
281,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2024-02,35.0,black,shiny,0.0,Sun,Calvin Klein
282,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2024-03,34.0,black,shiny,0.0,Sun,Calvin Klein
283,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2024-04,26.0,black,shiny,0.0,Sun,Calvin Klein
284,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2024-05,18.0,black,shiny,0.0,Sun,Calvin Klein
285,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2024-06,9.0,black,shiny,0.0,Sun,Calvin Klein
286,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2024-07,6.0,black,shiny,0.0,Sun,Calvin Klein
287,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221001,CK22533S/52/BLACK,EMEA,52,BLACK,2024-08,5.0,black,shiny,0.0,Sun,Calvin Klein
288,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2023-09,12.0,grey,shiny,0.0,Sun,Calvin Klein
289,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2023-10,20.0,grey,shiny,0.0,Sun,Calvin Klein
290,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2023-11,17.0,grey,shiny,0.0,Sun,Calvin Klein
291,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2023-12,30.0,grey,shiny,0.0,Sun,Calvin Klein
292,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2024-01,22.0,grey,shiny,0.0,Sun,Calvin Klein
293,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2024-02,12.0,grey,shiny,0.0,Sun,Calvin Klein
294,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2024-03,10.0,grey,shiny,0.0,Sun,Calvin Klein
295,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2024-04,8.0,grey,shiny,0.0,Sun,Calvin Klein
296,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2024-05,11.0,grey,shiny,0.0,Sun,Calvin Klein
297,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2024-06,12.0,grey,shiny,0.0,Sun,Calvin Klein
298,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2024-07,12.0,grey,shiny,0.0,Sun,Calvin Klein
299,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,AMER,52,OYSTER,2024-08,15.0,grey,shiny,0.0,Sun,Calvin Klein
300,KC,CALVIN KLEIN SUN,CK22533S,CK22533S,5221058,CK22533S/52/OYSTER,EMEA,52,OYSTER,2023-09,41.0,grey,shiny,0.0,Sun,Calvin Klein
