Unnamed: 0,Collection,BrandLine,Material,StyleCode,GridValue,Style,Region,Size,Color,Month,Demand,Color_Base,Color_Finish,Is_Multicolor,OpticalOrSun,BrandName,Brand_Tier,Lookalike_ID,Date,Glasses,Sunglasses,Glasses_3m_avg,Sunglasses_3m_avg,Glasses_pct_change,Sunglasses_pct_change,Trend_acetate_frame_glasses,Trend_Calvin_Klein_frames,Trend_FSA_glasses,Trend_metal_frame_glasses,Trend_Lacoste_frames,Trend_Nike_frames
3373,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2023-10,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
3374,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2023-11,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
3375,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2023-12,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
3376,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2024-01,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
3377,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2024-02,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
3378,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2024-03,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
3379,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2024-04,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
3380,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2024-05,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
3381,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2024-06,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
3382,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2024-07,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
3383,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2024-08,1.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
10992,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-09,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
10993,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-10,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
10994,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-11,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
10995,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-12,1.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
10996,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-01,32.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
10997,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-02,18.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
10998,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-03,19.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
10999,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-04,25.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
11000,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-05,15.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
11001,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-06,24.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
11002,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-07,7.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
11003,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419010,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-08,20.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
11016,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-09,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
11017,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-10,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
11018,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-11,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
11019,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-12,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
11020,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-01,31.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
11021,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-02,26.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
11022,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-03,35.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
11023,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-04,20.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
11024,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-05,29.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
11025,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-06,27.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
11026,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-07,16.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
11027,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419011,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-08,26.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
11040,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-09,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
11041,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-10,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
11042,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-11,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
11043,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-12,25.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
11044,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-01,122.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
11045,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-02,149.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
11046,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-03,126.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
11047,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-04,44.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
11048,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-05,109.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
11049,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-06,71.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
11050,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-07,102.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
11051,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419013,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-08,96.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
11064,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-09,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
11065,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-10,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
11066,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-11,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
11067,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2023-12,8.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
11068,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-01,59.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
11069,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-02,79.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
11070,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-03,58.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
11071,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-04,93.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
11072,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-05,57.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
11073,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-06,32.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
11074,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-07,31.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
11075,KS,NIKE SUN,NKEV24012,NIKE LIVEFREE ICONIC,5419014,NIKE LIVEFREE ICONIC,AMER,Unknown,,2024-08,43.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24012,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
432,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2023-09,7.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
433,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2023-10,9.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
434,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2023-11,14.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
435,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2023-12,22.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
436,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2024-01,14.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
437,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2024-02,11.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
438,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2024-03,20.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
439,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2024-04,15.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
440,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2024-05,19.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
441,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2024-06,12.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
442,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2024-07,6.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
443,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420001,CK23508S/54/BLACK,AMER,54,BLACK,2024-08,6.0,black,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_black_CK23508S,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
456,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2023-09,3.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
457,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2023-10,2.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
458,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2023-11,3.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
459,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2023-12,8.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
460,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2024-01,3.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
461,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2024-02,3.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
462,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2024-03,3.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
463,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2024-04,2.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
464,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2024-05,4.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
465,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2024-06,1.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
466,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2024-07,0.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
467,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420200,CK23508S/54/BROWN,AMER,54,BROWN,2024-08,0.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
480,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420220,CK23508S/54/BROWN HA,AMER,54,BROWN HA,2023-09,8.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
481,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420220,CK23508S/54/BROWN HA,AMER,54,BROWN HA,2023-10,11.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
482,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420220,CK23508S/54/BROWN HA,AMER,54,BROWN HA,2023-11,22.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
483,KC,CALVIN KLEIN SUN,CK23508S,CK23508S,5420220,CK23508S/54/BROWN HA,AMER,54,BROWN HA,2023-12,21.0,brown,shiny,0.0,Sun,Calvin Klein,Premium,Calvin Klein_brown_CK23508S,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
