,_SHEET_TYPE,BASECURVE,EURORETAILPRICE,RELEASEDATE,PROTOTYPECODE,GENDER,FRAMECONSTRUCTION,SUNOPTICAL,SIZES,FIT,_BRAND,MATERIALCODE1,BRAND,RXABLE,MATERIALCODE2,COLORCODE,COLORDESCRIPTION,MADEIN,USWHOLESALEPRICE,EUROWHOLESALEPRICE,MATERIALNUMBER,RECOMMENDEDREASONS,USRETAILPRICE,FAMILY,FRAMESHAPE,NOTES,Color_Base,Color_Finish,Is_Multicolor
305,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,FULL RIM,Sun,63-13-135,GLOBAL,Nike,METAL,NIKE,False,METAL,43,SILVER/GREEN  MIR/INFRARED MIR,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,MODIFIED RECTANGLE,,silver,shiny,1
306,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,FULL RIM,Sun,63-13-135,GLOBAL,Nike,METAL,NIKE,False,METAL,44,SILVER / GREEN / PINK,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,MODIFIED RECTANGLE,,silver,shiny,1
307,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463B (Street Halo lens-in-lens),U,FULL RIM,Sun,63-13-135,GLOBAL,Nike,METAL,NIKE,False,METAL,708,GOLD / GREY / CLEAR,CHINA ONLY,84.5,65.5,NKEV24048,"RETAIL ONLY 
EMEA RATED 1.5/USO RATED 1  ",169,NK STREETWEAR STATEMENT,MODIFIED RECTANGLE,,gold,shiny,1
308,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,FULL RIM,Sun,57-14-135,GLOBAL,Nike,METAL,NIKE,False,METAL,40,SILVER / GREY / LIGHT GREY,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,SQUARE,,silver,shiny,1
309,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,FULL RIM,Sun,57-14-135,GLOBAL,Nike,METAL,NIKE,False,METAL,41,SILVER / BLUE / YELLOW,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,SQUARE,,silver,shiny,1
310,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,FULL RIM,Sun,57-14-135,GLOBAL,Nike,METAL,NIKE,False,METAL,43,SILVER/GREEN  MIR/INFRARED MIR,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,SQUARE,,silver,shiny,1
311,Sun,6,144.10000000000002,NIKE - SEP 2024,PNS-2463C (Street Halo lens-in-lens),U,FULL RIM,Sun,57-14-135,GLOBAL,Nike,METAL,NIKE,False,METAL,708,GOLD / SILVER MIR / GOLD MIR,CHINA ONLY,84.5,65.5,NKEV24049,,169,NK STREETWEAR STATEMENT,SQUARE,ad image,gold,shiny,1
312,Sun,8,183.70000000000002,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,SEMI-RIMLESS,Sun,76-05-125,GLOBAL,Nike,TITANIUM,NIKE,False,TITANIUM,410,BLUE / BLUE MIRROR,CHINA ONLY,120.0,83.5,NKEV24030,,240,NK PERFORMANCE ELITE,MODIFIED RECTANGLE,,blue,shiny,1
313,Sun,8,183.70000000000002,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,SEMI-RIMLESS,Sun,76-05-125,GLOBAL,Nike,TITANIUM,NIKE,False,TITANIUM,700,GOLD / GOLD MIRROR,CHINA ONLY,120.0,83.5,NKEV24030,,240,NK PERFORMANCE ELITE,MODIFIED RECTANGLE,,gold,shiny,1
314,Sun,8,209.00000000000003,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,SEMI-RIMLESS,Sun,76-05-125,GLOBAL,Nike,TITANIUM,NIKE,False,TITANIUM,891,TOTAL ORANGE / ROAD TINT ORANGE MIRROR,CHINA ONLY,125.0,95.0,NKEV24031,,250,NK PERFORMANCE ELITE,MODIFIED RECTANGLE,,orange,shiny,1
315,Sun,8,218.9,NIKE - SEP 2024,PNS-2407A (Halo Takedown),M,SEMI-RIMLESS,Sun,76-05-125,GLOBAL,Nike,TITANIUM,NIKE,False,TITANIUM,10,MATTE BLACK / POLAR GREY,CHINA ONLY,130.0,99.5,NKEV24032,,260,NK PERFORMANCE ELITE,MODIFIED RECTANGLE,,black,matte,1
